172.70.108.235|2025-09-29|08:43:16|GET|/api/collections/container_stats/records?page=1&perPage=500&skipTotal=1&filter=system%3D%27v7c0nr2ncnhxuog%27%20%26%26%20created%20%3E%20%272025-09-29%2008%3A42%3A17%27%20%26%26%20type%3D%271m%27&fields=created%2Cstats&sort=created|200|1524|beszel.010790.xyz|Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0
172.70.108.235|2025-09-29|08:43:49|GET|/api/realtime|200|1672|beszel.010790.xyz|Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0
172.70.108.235|2025-09-29|08:43:49|GET|/system/Oracle|200|682|beszel.010790.xyz|Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0
172.70.108.235|2025-09-29|08:43:50|GET|/api/realtime|200|123|beszel.010790.xyz|Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0
172.70.108.235|2025-09-29|08:43:50|GET|/api/collections/user_settings/records?page=1&perPage=1&filter=&skipTotal=1&fields=settings|200|123|beszel.010790.xyz|Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0
172.70.108.235|2025-09-29|08:43:50|GET|/api/beszel/getkey|200|105|beszel.010790.xyz|Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0
172.70.108.235|2025-09-29|08:43:50|GET|/api/collections/systems/records?page=1&perPage=500&skipTotal=1&sort=%2Bname&fields=id%2Cname%2Chost%2Cport%2Cinfo%2Cstatus|200|392|beszel.010790.xyz|Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0
172.70.108.235|2025-09-29|08:43:50|GET|/api/collections/system_stats/records?page=1&perPage=500&skipTotal=1&filter=system%3D%27v7c0nr2ncnhxuog%27%20%26%26%20created%20%3E%20%272025-09-29%2007%3A43%3A50%27%20%26%26%20type%3D%271m%27&fields=created%2Cstats&sort=created|200|17342|beszel.010790.xyz|Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0
172.70.108.235|2025-09-29|08:43:50|GET|/api/collections/container_stats/records?page=1&perPage=500&skipTotal=1&filter=system%3D%27v7c0nr2ncnhxuog%27%20%26%26%20created%20%3E%20%272025-09-29%2007%3A43%3A50%27%20%26%26%20type%3D%271m%27&fields=created%2Cstats&sort=created|200|78822|beszel.010790.xyz|Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0
172.70.108.235|2025-09-29|08:43:51|POST|/api/realtime|204|0|beszel.010790.xyz|Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0
